ID	IUPAC_solid	SMILES_solid	IUPAC_anion	SMILES_anion	IUPAC_cation	SMILES_cation	Mole_fraction	Weight_fraction	Parts of Solvent	Temperature.K	logP_anion	Atom count_anion	Molecular weight_anion	molecular_anion	Aliphatic atom count_anion	Aromatic atom count_anion	Van der Waals surface area (3D)_anion	ASA_anion	donorcount_anion	acceptorcount_anion	Refractivity_anion	Bond count_anion	Smallest ring size_anion	Balaban index_anion	Rotatable bond count_anion	MMFF94 energy_anion	Fused ring count_anion	logP_cation	Atom count_cation	Molecular weight_cation	molecular_cation	Aliphatic atom count_cation	Aromatic atom count_cation	Van der Waals surface area (3D)_cation	ASA_cation	donorcount_cation	acceptorcount_cation	Refractivity_cation	Bond count_cation	Smallest ring size_cation	Balaban index_cation	Rotatable bond count_cation	MMFF94 energy_cation	Fused ring count_cation	logP_solid	Atom count_solid	Molecular weight_solid	molecular_solid	Aliphatic atom count_solid	Aromatic atom count_solid	Van der Waals surface area (3D)_solid	ASA_solid	donorcount_solid	acceptorcount_solid	Refractivity_solid	Bond count_solid	Smallest ring size_solid	Rotatable bond count_solid	Fused ring count_solid
D-sorbitol_1-ethyl-3-methylimidazolium_ethyl_sulfate_328.3K	D-sorbitol	[H]OC([H])([H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@]([H])(O[H])C([H])([H])O[H]	ethyl_sulfate	[H]C([H])([H])C([H])([H])OS([O-])(=O)=O	1-ethyl-3-methylimidazolium	[H]c1c([H])[n+](c([H])n1C([H])([H])C([H])([H])[H])C([H])([H])[H]	0.398318389416754	0.337921024888178	1.95927132776338	328.3	-0.11	12	125.12	10.2	7	0	178.71	335.42	0	3	21.88	11	0	3.15	2	15.07	0	-3.11	19	111.167	13.04	3	5	209.62	329.98	0	0	33.6	19	5	2.22	1	43.58	0	-3.73	26	182.172	17.12	12	0	265.31	300.46	6	6	38.4	25	0	5	0
xylitol_1-ethyl-3-methylimidazolium_ethyl_sulfate_328.3K	xylitol	[H]OC([H])([H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]([H])(O[H])C([H])([H])O[H]	ethyl_sulfate	[H]C([H])([H])C([H])([H])OS([O-])(=O)=O	1-ethyl-3-methylimidazolium	[H]c1c([H])[n+](c([H])n1C([H])([H])C([H])([H])[H])C([H])([H])[H]	0.410895071192581	0.30992434521074	2.2265938944552	328.3	-0.11	12	125.12	10.2	7	0	178.71	335.42	0	3	21.88	11	0	3.15	2	15.07	0	-3.11	19	111.167	13.04	3	5	209.62	329.98	0	0	33.6	19	5	2.22	1	43.58	0	-3.1	22	152.146	14.42	10	0	227.16	283.21	5	5	32.44	21	0	4	0
D-sorbitol_1-ethyl-3-methylimidazolium_ethyl_sulfate_318.4K	D-sorbitol	[H]OC([H])([H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@]([H])(O[H])C([H])([H])O[H]	ethyl_sulfate	[H]C([H])([H])C([H])([H])OS([O-])(=O)=O	1-ethyl-3-methylimidazolium	[H]c1c([H])[n+](c([H])n1C([H])([H])C([H])([H])[H])C([H])([H])[H]	0.338522358158366	0.282928383561382	2.53446334161467	318.4	-0.11	12	125.12	10.2	7	0	178.71	335.42	0	3	21.88	11	0	3.15	2	15.07	0	-3.11	19	111.167	13.04	3	5	209.62	329.98	0	0	33.6	19	5	2.22	1	43.58	0	-3.73	26	182.172	17.12	12	0	265.31	300.46	6	6	38.4	25	0	5	0
xylitol_1-ethyl-3-methylimidazolium_ethyl_sulfate_318.4K	xylitol	[H]OC([H])([H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]([H])(O[H])C([H])([H])O[H]	ethyl_sulfate	[H]C([H])([H])C([H])([H])OS([O-])(=O)=O	1-ethyl-3-methylimidazolium	[H]c1c([H])[n+](c([H])n1C([H])([H])C([H])([H])[H])C([H])([H])[H]	0.337417503770058	0.24693421787576	3.04966151958385	318.4	-0.11	12	125.12	10.2	7	0	178.71	335.42	0	3	21.88	11	0	3.15	2	15.07	0	-3.11	19	111.167	13.04	3	5	209.62	329.98	0	0	33.6	19	5	2.22	1	43.58	0	-3.1	22	152.146	14.42	10	0	227.16	283.21	5	5	32.44	21	0	4	0
D-sorbitol_1-ethyl-3-methylimidazolium_ethyl_sulfate_308.2K	D-sorbitol	[H]OC([H])([H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@]([H])(O[H])C([H])([H])O[H]	ethyl_sulfate	[H]C([H])([H])C([H])([H])OS([O-])(=O)=O	1-ethyl-3-methylimidazolium	[H]c1c([H])[n+](c([H])n1C([H])([H])C([H])([H])[H])C([H])([H])[H]	0.27689901367546	0.227937877225167	3.38716027442932	308.2	-0.11	12	125.12	10.2	7	0	178.71	335.42	0	3	21.88	11	0	3.15	2	15.07	0	-3.11	19	111.167	13.04	3	5	209.62	329.98	0	0	33.6	19	5	2.22	1	43.58	0	-3.73	26	182.172	17.12	12	0	265.31	300.46	6	6	38.4	25	0	5	0
D-sorbitol_1-ethyl-3-methylimidazolium_ethyl_sulfate_298.1K	D-sorbitol	[H]OC([H])([H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@]([H])(O[H])C([H])([H])O[H]	ethyl_sulfate	[H]C([H])([H])C([H])([H])OS([O-])(=O)=O	1-ethyl-3-methylimidazolium	[H]c1c([H])[n+](c([H])n1C([H])([H])C([H])([H])[H])C([H])([H])[H]	0.244798077897111	0.199943530441846	4.0014121376678	298.1	-0.11	12	125.12	10.2	7	0	178.71	335.42	0	3	21.88	11	0	3.15	2	15.07	0	-3.11	19	111.167	13.04	3	5	209.62	329.98	0	0	33.6	19	5	2.22	1	43.58	0	-3.73	26	182.172	17.12	12	0	265.31	300.46	6	6	38.4	25	0	5	0
xylitol_1-ethyl-3-methylimidazolium_ethyl_sulfate_308.2K	xylitol	[H]OC([H])([H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]([H])(O[H])C([H])([H])O[H]	ethyl_sulfate	[H]C([H])([H])C([H])([H])OS([O-])(=O)=O	1-ethyl-3-methylimidazolium	[H]c1c([H])[n+](c([H])n1C([H])([H])C([H])([H])[H])C([H])([H])[H]	0.263128769199764	0.18694623014068	4.34913166875569	308.2	-0.11	12	125.12	10.2	7	0	178.71	335.42	0	3	21.88	11	0	3.15	2	15.07	0	-3.11	19	111.167	13.04	3	5	209.62	329.98	0	0	33.6	19	5	2.22	1	43.58	0	-3.1	22	152.146	14.42	10	0	227.16	283.21	5	5	32.44	21	0	4	0
D-sorbitol_1-ethyl-3-methylimidazolium_ethyl_sulfate_289.2K	D-sorbitol	[H]OC([H])([H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@]([H])(O[H])C([H])([H])O[H]	ethyl_sulfate	[H]C([H])([H])C([H])([H])OS([O-])(=O)=O	1-ethyl-3-methylimidazolium	[H]c1c([H])[n+](c([H])n1C([H])([H])C([H])([H])[H])C([H])([H])[H]	0.19213936246847	0.154953775106777	5.45353751020852	289.2	-0.11	12	125.12	10.2	7	0	178.71	335.42	0	3	21.88	11	0	3.15	2	15.07	0	-3.11	19	111.167	13.04	3	5	209.62	329.98	0	0	33.6	19	5	2.22	1	43.58	0	-3.73	26	182.172	17.12	12	0	265.31	300.46	6	6	38.4	25	0	5	0
xylitol_1-ethyl-3-methylimidazolium_ethyl_sulfate_298.1K	xylitol	[H]OC([H])([H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]([H])(O[H])C([H])([H])O[H]	ethyl_sulfate	[H]C([H])([H])C([H])([H])OS([O-])(=O)=O	1-ethyl-3-methylimidazolium	[H]c1c([H])[n+](c([H])n1C([H])([H])C([H])([H])[H])C([H])([H])[H]	0.209743585236761	0.145955902783483	5.85138443138844	298.1	-0.11	12	125.12	10.2	7	0	178.71	335.42	0	3	21.88	11	0	3.15	2	15.07	0	-3.11	19	111.167	13.04	3	5	209.62	329.98	0	0	33.6	19	5	2.22	1	43.58	0	-3.1	22	152.146	14.42	10	0	227.16	283.21	5	5	32.44	21	0	4	0
xylitol_1-ethyl-3-methylimidazolium_ethyl_sulfate_289.2K	xylitol	[H]OC([H])([H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]([H])(O[H])C([H])([H])O[H]	ethyl_sulfate	[H]C([H])([H])C([H])([H])OS([O-])(=O)=O	1-ethyl-3-methylimidazolium	[H]c1c([H])[n+](c([H])n1C([H])([H])C([H])([H])[H])C([H])([H])[H]	0.165121546973531	0.112964551534088	7.85233452813064	289.2	-0.11	12	125.12	10.2	7	0	178.71	335.42	0	3	21.88	11	0	3.15	2	15.07	0	-3.11	19	111.167	13.04	3	5	209.62	329.98	0	0	33.6	19	5	2.22	1	43.58	0	-3.1	22	152.146	14.42	10	0	227.16	283.21	5	5	32.44	21	0	4	0
ammonium_isothiocyanate_1-ethyl-3-methylimidazolium_ethyl_sulfate_298.15K	ammonium_isothiocyanate	[N-]=C=S.[H][N+]([H])([H])[H]	ethyl_sulfate	[H]C([H])([H])C([H])([H])OS([O-])(=O)=O	1-ethyl-3-methylimidazolium	[H]c1c([H])[n+](c([H])n1C([H])([H])C([H])([H])[H])C([H])([H])[H]	0.648062806727331	0.372337654079554	1.68573427651864	298.15	-0.11	12	125.12	10.2	7	0	178.71	335.42	0	3	21.88	11	0	3.15	2	15.07	0	-3.11	19	111.167	13.04	3	5	209.62	329.98	0	0	33.6	19	5	2.22	1	43.58	0	-0.98	8	76.12	2.38	4	0	47.14	142.8	1	0	16.31	6	0	0	0
sodium_thiocyanate_1-ethyl-3-methylimidazolium_ethyl_sulfate_298.15K	sodium_thiocyanate	[Na+].[N-]=C=S	ethyl_sulfate	[H]C([H])([H])C([H])([H])OS([O-])(=O)=O	1-ethyl-3-methylimidazolium	[H]c1c([H])[n+](c([H])n1C([H])([H])C([H])([H])[H])C([H])([H])[H]	0.237268670003115	0.096437782828293	9.36937982886332	298.15	-0.11	12	125.12	10.2	7	0	178.71	335.42	0	3	21.88	11	0	3.15	2	15.07	0	-3.11	19	111.167	13.04	3	5	209.62	329.98	0	0	33.6	19	5	2.22	1	43.58	0	0.85	4	81.07	4.79	4	0	63.14	162.52	0	1	14.38	2	0	0	0
LASSBio-294_1-ethyl-3-methylimidazolium_ethyl_phosphonate_308.15K	LASSBio-294	[H]N(\N=C(/[H])c1sc([H])c([H])c1[H])C(=O)c1c([H])c([H])c2OC([H])([H])Oc2c1[H]	ethyl_phosphonate	[H]C([H])([H])C([H])([H])OP([H])([O-])=O	1-ethyl-3-methylimidazolium	[H]c1c([H])[n+](c([H])n1C([H])([H])C([H])([H])[H])C([H])([H])[H]	0.453335119749528	0.508101554136139	0.96811049259665	308.15	-0.38	12	109.041	8.72	6	0	163.41	317.05	0	2	20.68	11	0	2.63	2	-19.07	0	-3.11	19	111.167	13.04	3	5	209.62	329.98	0	0	33.6	19	5	2.22	1	43.58	0	2.5	29	274.29	26.53	8	11	335.92	463.78	1	4	70.89	31	5	3	2
LASSBio-294_1-ethyl-3-methylimidazolium_ethyl_phosphonate_288.15K	LASSBio-294	[H]N(\N=C(/[H])c1sc([H])c([H])c1[H])C(=O)c1c([H])c([H])c2OC([H])([H])Oc2c1[H]	ethyl_phosphonate	[H]C([H])([H])C([H])([H])OP([H])([O-])=O	1-ethyl-3-methylimidazolium	[H]c1c([H])[n+](c([H])n1C([H])([H])C([H])([H])[H])C([H])([H])[H]	0.420848662489963	0.475101327548961	1.10481415650632	288.15	-0.38	12	109.041	8.72	6	0	163.41	317.05	0	2	20.68	11	0	2.63	2	-19.07	0	-3.11	19	111.167	13.04	3	5	209.62	329.98	0	0	33.6	19	5	2.22	1	43.58	0	2.5	29	274.29	26.53	8	11	335.92	463.78	1	4	70.89	31	5	3	2
LASSBio-294_1-ethyl-3-methylimidazolium_ethyl_phosphonate_298.15K	LASSBio-294	[H]N(\N=C(/[H])c1sc([H])c([H])c1[H])C(=O)c1c([H])c([H])c2OC([H])([H])Oc2c1[H]	ethyl_phosphonate	[H]C([H])([H])C([H])([H])OP([H])([O-])=O	1-ethyl-3-methylimidazolium	[H]c1c([H])[n+](c([H])n1C([H])([H])C([H])([H])[H])C([H])([H])[H]	0.419871490958634	0.474101306867498	1.10925383565644	298.15	-0.38	12	109.041	8.72	6	0	163.41	317.05	0	2	20.68	11	0	2.63	2	-19.07	0	-3.11	19	111.167	13.04	3	5	209.62	329.98	0	0	33.6	19	5	2.22	1	43.58	0	2.5	29	274.29	26.53	8	11	335.92	463.78	1	4	70.89	31	5	3	2
ammonium_isothiocyanate_1-ethyl-3-methylimidazolium_ethanesulfonate_298.15K	ammonium_isothiocyanate	[N-]=C=S.[H][N+]([H])([H])[H]	ethanesulfonate	[H]C([H])([H])C([H])([H])S([O-])(=O)=O	1-ethyl-3-methylimidazolium	[H]c1c([H])[n+](c([H])n1C([H])([H])C([H])([H])[H])C([H])([H])[H]	0.413791092283586	0.196086595105818	4.09978767013804	298.15	-0.45	11	109.12	9.09	6	0	163.37	298.81	0	3	20.28	10	0	3.17	1	65.33	0	-3.11	19	111.167	13.04	3	5	209.62	329.98	0	0	33.6	19	5	2.22	1	43.58	0	-0.98	8	76.12	2.38	4	0	47.14	142.8	1	0	16.31	6	0	0	0
ammonium_chloride_(NH4Cl)_1-ethyl-3-methylimidazolium_ethanesulfonate_298.15K	ammonium_chloride_(NH4Cl)	[Cl-].[H][N+]([H])([H])[H]	ethanesulfonate	[H]C([H])([H])C([H])([H])S([O-])(=O)=O	1-ethyl-3-methylimidazolium	[H]c1c([H])[n+](c([H])n1C([H])([H])C([H])([H])[H])C([H])([H])[H]	0.254585573922084	0.076580592898144	12.0581386504809	298.15	-0.45	11	109.12	9.09	6	0	163.37	298.81	0	3	20.28	10	0	3.17	1	65.33	0	-3.11	19	111.167	13.04	3	5	209.62	329.98	0	0	33.6	19	5	2.22	1	43.58	0	-0.98	6	53.49	2.38	2	0	47.14	142.8	1	0	16.31	4	0	0	0
sodium_chloride_1-ethyl-3-methylimidazolium_dimethylphosphate_398.15K	sodium_chloride	[Na+].[Cl-]	dimethylphosphate	[H]C([H])([H])OP([O-])(=O)OC([H])([H])[H]	1-ethyl-3-methylimidazolium	[H]c1c([H])[n+](c([H])n1C([H])([H])C([H])([H])[H])C([H])([H])[H]	0.287175811839914	0.090639776608867	10.0326838548516	398.15	-0.26	13	125.04	9.35	7	0	178.96	292.68	0	2	22.49	12	0	3.36	2	-67.26	0	-3.11	19	111.167	13.04	3	5	209.62	329.98	0	0	33.6	19	5	2.22	1	43.58	0	-0.77	2	58.44	1.78	2	0	64.75	169.26	0	0	0	0	0	0	0
sodium_chloride_1-ethyl-3-methylimidazolium_dimethylphosphate_388.15K	sodium_chloride	[Na+].[Cl-]	dimethylphosphate	[H]C([H])([H])OP([O-])(=O)OC([H])([H])[H]	1-ethyl-3-methylimidazolium	[H]c1c([H])[n+](c([H])n1C([H])([H])C([H])([H])[H])C([H])([H])[H]	0.21499862725737	0.063461228574431	14.7576527032903	388.15	-0.26	13	125.04	9.35	7	0	178.96	292.68	0	2	22.49	12	0	3.36	2	-67.26	0	-3.11	19	111.167	13.04	3	5	209.62	329.98	0	0	33.6	19	5	2.22	1	43.58	0	-0.77	2	58.44	1.78	2	0	64.75	169.26	0	0	0	0	0	0	0
sodium_chloride_1-ethyl-3-methylimidazolium_dimethylphosphate_378.15K	sodium_chloride	[Na+].[Cl-]	dimethylphosphate	[H]C([H])([H])OP([O-])(=O)OC([H])([H])[H]	1-ethyl-3-methylimidazolium	[H]c1c([H])[n+](c([H])n1C([H])([H])C([H])([H])[H])C([H])([H])[H]	0.166354007175114	0.047047886721579	20.2549398003318	378.15	-0.26	13	125.04	9.35	7	0	178.96	292.68	0	2	22.49	12	0	3.36	2	-67.26	0	-3.11	19	111.167	13.04	3	5	209.62	329.98	0	0	33.6	19	5	2.22	1	43.58	0	-0.77	2	58.44	1.78	2	0	64.75	169.26	0	0	0	0	0	0	0
sodium_chloride_1-ethyl-3-methylimidazolium_dimethylphosphate_368.1K	sodium_chloride	[Na+].[Cl-]	dimethylphosphate	[H]C([H])([H])OP([O-])(=O)OC([H])([H])[H]	1-ethyl-3-methylimidazolium	[H]c1c([H])[n+](c([H])n1C([H])([H])C([H])([H])[H])C([H])([H])[H]	0.13631334673527	0.037580622884708	25.609457833306	368.1	-0.26	13	125.04	9.35	7	0	178.96	292.68	0	2	22.49	12	0	3.36	2	-67.26	0	-3.11	19	111.167	13.04	3	5	209.62	329.98	0	0	33.6	19	5	2.22	1	43.58	0	-0.77	2	58.44	1.78	2	0	64.75	169.26	0	0	0	0	0	0	0
sodium_chloride_1-ethyl-3-methylimidazolium_dimethylphosphate_359.1K	sodium_chloride	[Na+].[Cl-]	dimethylphosphate	[H]C([H])([H])OP([O-])(=O)OC([H])([H])[H]	1-ethyl-3-methylimidazolium	[H]c1c([H])[n+](c([H])n1C([H])([H])C([H])([H])[H])C([H])([H])[H]	0.134013854800289	0.036875558228586	26.1182335410665	359.1	-0.26	13	125.04	9.35	7	0	178.96	292.68	0	2	22.49	12	0	3.36	2	-67.26	0	-3.11	19	111.167	13.04	3	5	209.62	329.98	0	0	33.6	19	5	2.22	1	43.58	0	-0.77	2	58.44	1.78	2	0	64.75	169.26	0	0	0	0	0	0	0
sodium_chloride_1-ethyl-3-methylimidazolium_dimethylphosphate_342.1K	sodium_chloride	[Na+].[Cl-]	dimethylphosphate	[H]C([H])([H])OP([O-])(=O)OC([H])([H])[H]	1-ethyl-3-methylimidazolium	[H]c1c([H])[n+](c([H])n1C([H])([H])C([H])([H])[H])C([H])([H])[H]	0.11086227066282	0.029925222386849	32.4166271873541	342.1	-0.26	13	125.04	9.35	7	0	178.96	292.68	0	2	22.49	12	0	3.36	2	-67.26	0	-3.11	19	111.167	13.04	3	5	209.62	329.98	0	0	33.6	19	5	2.22	1	43.58	0	-0.77	2	58.44	1.78	2	0	64.75	169.26	0	0	0	0	0	0	0
sodium_chloride_1-ethyl-3-methylimidazolium_dimethylphosphate_323K	sodium_chloride	[Na+].[Cl-]	dimethylphosphate	[H]C([H])([H])OP([O-])(=O)OC([H])([H])[H]	1-ethyl-3-methylimidazolium	[H]c1c([H])[n+](c([H])n1C([H])([H])C([H])([H])[H])C([H])([H])[H]	0.096324178091776	0.025694216156663	37.9192647054411	323	-0.26	13	125.04	9.35	7	0	178.96	292.68	0	2	22.49	12	0	3.36	2	-67.26	0	-3.11	19	111.167	13.04	3	5	209.62	329.98	0	0	33.6	19	5	2.22	1	43.58	0	-0.77	2	58.44	1.78	2	0	64.75	169.26	0	0	0	0	0	0	0
sodium_chloride_1-ethyl-3-methylimidazolium_dimethylphosphate_303K	sodium_chloride	[Na+].[Cl-]	dimethylphosphate	[H]C([H])([H])OP([O-])(=O)OC([H])([H])[H]	1-ethyl-3-methylimidazolium	[H]c1c([H])[n+](c([H])n1C([H])([H])C([H])([H])[H])C([H])([H])[H]	0.026741567148757	0.006752021442082	147.103795074981	303	-0.26	13	125.04	9.35	7	0	178.96	292.68	0	2	22.49	12	0	3.36	2	-67.26	0	-3.11	19	111.167	13.04	3	5	209.62	329.98	0	0	33.6	19	5	2.22	1	43.58	0	-0.77	2	58.44	1.78	2	0	64.75	169.26	0	0	0	0	0	0	0
lithium_bis((trifluoromethyl)sulfonyl)amide_1-ethyl-3-methylimidazolium_bis(trifluoromethylsulfonyl)imide_298.15K	lithium_bis((trifluoromethyl)sulfonyl)amide	[Li+].FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F	bis(trifluoromethylsulfonyl)imide	FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F	1-ethyl-3-methylimidazolium	[H]c1c([H])[n+](c([H])n1C([H])([H])C([H])([H])[H])C([H])([H])[H]	0.433065218165352	0.359142602226577	1.7844092953615	298.15	2.17	15	280.14	14.25	15	0	270.39	391.21	0	5	31.33	14	0	4.89	2	267.03	0	-3.11	19	111.167	13.04	3	5	209.62	329.98	0	0	33.6	19	5	2.22	1	43.58	0	2.17	16	287.08	14.25	16	0	270.39	391.21	0	5	31.33	14	0	2	0
cesium_bis((trifluoromethyl)sulfonyl)amide_1-ethyl-3-methylimidazolium_bis(trifluoromethylsulfonyl)imide_298.15K	cesium_bis((trifluoromethyl)sulfonyl)amide	[Cs+].FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F	bis(trifluoromethylsulfonyl)imide	FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F	1-ethyl-3-methylimidazolium	[H]c1c([H])[n+](c([H])n1C([H])([H])C([H])([H])[H])C([H])([H])[H]	0.299880136331877	0.311349741748717	2.21182215981112	298.15	2.17	15	280.14	14.25	15	0	270.39	391.21	0	5	31.33	14	0	4.89	2	267.03	0	-3.11	19	111.167	13.04	3	5	209.62	329.98	0	0	33.6	19	5	2.22	1	43.58	0	2.17	16	413.04	14.25	16	0	270.39	391.21	0	5	31.33	14	0	2	0
Diosgenin_1-ethyl-3-methylimidazolium_bis(trifluoromethylsulfonyl)imide_363.95K	Diosgenin	[H]O[C@]1([H])C([H])([H])C2=C([H])C([H])([H])[C@@]3([H])[C@]4([H])C([H])([H])[C@]5([H])O[C@@]6(OC([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])C6([H])[H])[C@@]([H])(C([H])([H])[H])[C@]5([H])[C@@]4(C([H])([H])[H])C([H])([H])C([H])([H])[C@]3([H])[C@@]2(C([H])([H])[H])C([H])([H])C1([H])[H]	bis(trifluoromethylsulfonyl)imide	FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F	1-ethyl-3-methylimidazolium	[H]c1c([H])[n+](c([H])n1C([H])([H])C([H])([H])[H])C([H])([H])[H]	0.000317000000186	0.000335887747287	2976.18511043292	363.95	2.17	15	280.14	14.25	15	0	270.39	391.21	0	5	31.33	14	0	4.89	2	267.03	0	-3.11	19	111.167	13.04	3	5	209.62	329.98	0	0	33.6	19	5	2.22	1	43.58	0	4.93	72	414.63	50.65	30	0	697.3	543.81	1	3	120.27	77	5	0	5
Diosgenin_1-ethyl-3-methylimidazolium_bis(trifluoromethylsulfonyl)imide_355.45K	Diosgenin	[H]O[C@]1([H])C([H])([H])C2=C([H])C([H])([H])[C@@]3([H])[C@]4([H])C([H])([H])[C@]5([H])O[C@@]6(OC([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])C6([H])[H])[C@@]([H])(C([H])([H])[H])[C@]5([H])[C@@]4(C([H])([H])[H])C([H])([H])C([H])([H])[C@]3([H])[C@@]2(C([H])([H])[H])C([H])([H])C1([H])[H]	bis(trifluoromethylsulfonyl)imide	FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F	1-ethyl-3-methylimidazolium	[H]c1c([H])[n+](c([H])n1C([H])([H])C([H])([H])[H])C([H])([H])[H]	0.000266000000156	0.000281849881273	3546.98801221736	355.45	2.17	15	280.14	14.25	15	0	270.39	391.21	0	5	31.33	14	0	4.89	2	267.03	0	-3.11	19	111.167	13.04	3	5	209.62	329.98	0	0	33.6	19	5	2.22	1	43.58	0	4.93	72	414.63	50.65	30	0	697.3	543.81	1	3	120.27	77	5	0	5
Diosgenin_1-ethyl-3-methylimidazolium_bis(trifluoromethylsulfonyl)imide_350.25K	Diosgenin	[H]O[C@]1([H])C([H])([H])C2=C([H])C([H])([H])[C@@]3([H])[C@]4([H])C([H])([H])[C@]5([H])O[C@@]6(OC([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])C6([H])[H])[C@@]([H])(C([H])([H])[H])[C@]5([H])[C@@]4(C([H])([H])[H])C([H])([H])C([H])([H])[C@]3([H])[C@@]2(C([H])([H])[H])C([H])([H])C1([H])[H]	bis(trifluoromethylsulfonyl)imide	FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F	1-ethyl-3-methylimidazolium	[H]c1c([H])[n+](c([H])n1C([H])([H])C([H])([H])[H])C([H])([H])[H]	0.000220000000129	0.000233109563474	4288.82828974081	350.25	2.17	15	280.14	14.25	15	0	270.39	391.21	0	5	31.33	14	0	4.89	2	267.03	0	-3.11	19	111.167	13.04	3	5	209.62	329.98	0	0	33.6	19	5	2.22	1	43.58	0	4.93	72	414.63	50.65	30	0	697.3	543.81	1	3	120.27	77	5	0	5
Diosgenin_1-ethyl-3-methylimidazolium_bis(trifluoromethylsulfonyl)imide_342.95K	Diosgenin	[H]O[C@]1([H])C([H])([H])C2=C([H])C([H])([H])[C@@]3([H])[C@]4([H])C([H])([H])[C@]5([H])O[C@@]6(OC([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])C6([H])[H])[C@@]([H])(C([H])([H])[H])[C@]5([H])[C@@]4(C([H])([H])[H])C([H])([H])C([H])([H])[C@]3([H])[C@@]2(C([H])([H])[H])C([H])([H])C1([H])[H]	bis(trifluoromethylsulfonyl)imide	FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F	1-ethyl-3-methylimidazolium	[H]c1c([H])[n+](c([H])n1C([H])([H])C([H])([H])[H])C([H])([H])[H]	0.000168000000099	0.000178011491093	5616.61487340705	342.95	2.17	15	280.14	14.25	15	0	270.39	391.21	0	5	31.33	14	0	4.89	2	267.03	0	-3.11	19	111.167	13.04	3	5	209.62	329.98	0	0	33.6	19	5	2.22	1	43.58	0	4.93	72	414.63	50.65	30	0	697.3	543.81	1	3	120.27	77	5	0	5
ammonium_isothiocyanate_1-ethyl-3-methylimidazolium_acetate_298.15K	ammonium_isothiocyanate	[N-]=C=S.[H][N+]([H])([H])[H]	acetate	[H]C([H])([H])C([O-])=O	1-ethyl-3-methylimidazolium	[H]c1c([H])[n+](c([H])n1C([H])([H])C([H])([H])[H])C([H])([H])[H]	0.40362828160444	0.232347425547156	3.30389963497592	298.15	-0.22	7	59.045	4.96	4	0	96.71	229.82	0	2	23.48	6	0	2.32	0	10.58	0	-3.11	19	111.167	13.04	3	5	209.62	329.98	0	0	33.6	19	5	2.22	1	43.58	0	-0.98	8	76.12	2.38	4	0	47.14	142.8	1	0	16.31	6	0	0	0
ammonium_chloride_(NH4Cl)_1-ethyl-3-methylimidazolium_acetate_298.15K	ammonium_chloride_(NH4Cl)	[Cl-].[H][N+]([H])([H])[H]	acetate	[H]C([H])([H])C([O-])=O	1-ethyl-3-methylimidazolium	[H]c1c([H])[n+](c([H])n1C([H])([H])C([H])([H])[H])C([H])([H])[H]	0.377629678924299	0.160142087804671	5.24445461969825	298.15	-0.22	7	59.045	4.96	4	0	96.71	229.82	0	2	23.48	6	0	2.32	0	10.58	0	-3.11	19	111.167	13.04	3	5	209.62	329.98	0	0	33.6	19	5	2.22	1	43.58	0	-0.98	6	53.49	2.38	2	0	47.14	142.8	1	0	16.31	4	0	0	0
LASSBio-294_1-ethyl-3-methylimidazolium_acetate_308.15K	LASSBio-294	[H]N(\N=C(/[H])c1sc([H])c([H])c1[H])C(=O)c1c([H])c([H])c2OC([H])([H])Oc2c1[H]	acetate	[H]C([H])([H])C([O-])=O	1-ethyl-3-methylimidazolium	[H]c1c([H])[n+](c([H])n1C([H])([H])C([H])([H])[H])C([H])([H])[H]	0.525689248697196	0.641064824093928	0.559904649913347	308.15	-0.22	7	59.045	4.96	4	0	96.71	229.82	0	2	23.48	6	0	2.32	0	10.58	0	-3.11	19	111.167	13.04	3	5	209.62	329.98	0	0	33.6	19	5	2.22	1	43.58	0	2.5	29	274.29	26.53	8	11	335.92	463.78	1	4	70.89	31	5	3	2
