ID,Classification,Temperature.K,logP_anion,Atom count_anion,Molecular weight_anion,molecular_anion,Aliphatic atom count_anion,Aromatic atom count_anion,Van der Waals surface area (3D)_anion,ASA_anion,donorcount_anion,acceptorcount_anion,Refractivity_anion,Bond count_anion,Smallest ring size_anion,Balaban index_anion,Rotatable bond count_anion,MMFF94 energy_anion,logP_cation,Atom count_cation,Molecular weight_cation,molecular_cation,Aliphatic atom count_cation,Aromatic atom count_cation,Van der Waals surface area (3D)_cation,ASA_cation,donorcount_cation,acceptorcount_cation,Refractivity_cation,Bond count_cation,Smallest ring size_cation,Balaban index_cation,Rotatable bond count_cation,MMFF94 energy_cation,logP_solid,Atom count_solid,Molecular weight_solid,molecular_solid,Aliphatic atom count_solid,Aromatic atom count_solid,Van der Waals surface area (3D)_solid,ASA_solid,donorcount_solid,acceptorcount_solid,Refractivity_solid,Bond count_solid,Smallest ring size_solid,Rotatable bond count_solid,Fused ring count_solid,class
sodium_chloride_1-butyl-3-methylimidazolium_tetrafluoroborate_333K,Insoluble,333,-1.13,5,86.8,3.55,5,0,91.91,231.28,0,0,6.01,4,0,3.02,0,6.7,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,-0.77,2,58.44,1.78,2,0,64.75,169.26,0,0,0,0,0,0,0,2
sodium_chloride_1-butyl-3-methylimidazolium_tetrafluoroborate_303K,Insoluble,303,-1.13,5,86.8,3.55,5,0,91.91,231.28,0,0,6.01,4,0,3.02,0,6.7,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,-0.77,2,58.44,1.78,2,0,64.75,169.26,0,0,0,0,0,0,0,2
methyl_3-(4-hydroxy-3-methoxyphenyl)-2-propenoate_1-octyl-3-methylimidazolium_tetrafluoroborate_321.15K,Soluble,321.15,-1.13,5,86.8,3.55,5,0,91.91,231.28,0,0,6.01,4,0,3.02,0,6.7,-0.37,37,195.329,25.53,9,5,393.44,526.19,0,0,61.13,37,5,1.84,7,36.94,2.05,27,208.213,21.54,9,6,299.8,441.22,1,3,56.27,27,6,4,0,0
methyl_3-(4-hydroxy-3-methoxyphenyl)-2-propenoate_1-butyl-3-methylimidazolium_tetrafluoroborate_321.15K,Soluble,321.15,-1.13,5,86.8,3.55,5,0,91.91,231.28,0,0,6.01,4,0,3.02,0,6.7,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,2.05,27,208.213,21.54,9,6,299.8,441.22,1,3,56.27,27,6,4,0,0
methyl_3-(4-hydroxy-3-methoxyphenyl)-2-propenoate_1-butyl-3-methylimidazolium_tetrafluoroborate_312.15K,Soluble,312.15,-1.13,5,86.8,3.55,5,0,91.91,231.28,0,0,6.01,4,0,3.02,0,6.7,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,2.05,27,208.213,21.54,9,6,299.8,441.22,1,3,56.27,27,6,4,0,0
methyl_3-(4-hydroxy-3-methoxyphenyl)-2-propenoate_1-octyl-3-methylimidazolium_tetrafluoroborate_312.15K,Soluble,312.15,-1.13,5,86.8,3.55,5,0,91.91,231.28,0,0,6.01,4,0,3.02,0,6.7,-0.37,37,195.329,25.53,9,5,393.44,526.19,0,0,61.13,37,5,1.84,7,36.94,2.05,27,208.213,21.54,9,6,299.8,441.22,1,3,56.27,27,6,4,0,0
methyl_3-(4-hydroxy-3-methoxyphenyl)-2-propenoate_1-octyl-3-methylimidazolium_tetrafluoroborate_303.15K,Soluble,303.15,-1.13,5,86.8,3.55,5,0,91.91,231.28,0,0,6.01,4,0,3.02,0,6.7,-0.37,37,195.329,25.53,9,5,393.44,526.19,0,0,61.13,37,5,1.84,7,36.94,2.05,27,208.213,21.54,9,6,299.8,441.22,1,3,56.27,27,6,4,0,0
methyl_3-(4-hydroxy-3-methoxyphenyl)-2-propenoate_1-butyl-3-methylimidazolium_tetrafluoroborate_303.15K,Soluble,303.15,-1.13,5,86.8,3.55,5,0,91.91,231.28,0,0,6.01,4,0,3.02,0,6.7,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,2.05,27,208.213,21.54,9,6,299.8,441.22,1,3,56.27,27,6,4,0,0
"3,5-dimethoxy-4-hydroxy_cinnamic_acid_methyl_ester_1-butyl-3-methylimidazolium_tetrafluoroborate_321.15K",Soluble,321.15,-1.13,5,86.8,3.55,5,0,91.91,231.28,0,0,6.01,4,0,3.02,0,6.7,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,1.9,31,238.239,24.56,11,6,348.65,509.89,1,4,62.74,31,6,5,0,0
"3,5-dimethoxy-4-hydroxy_cinnamic_acid_methyl_ester_1-butyl-3-methylimidazolium_tetrafluoroborate_312.15K",Soluble,312.15,-1.13,5,86.8,3.55,5,0,91.91,231.28,0,0,6.01,4,0,3.02,0,6.7,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,1.9,31,238.239,24.56,11,6,348.65,509.89,1,4,62.74,31,6,5,0,0
"3,5-dimethoxy-4-hydroxy_cinnamic_acid_methyl_ester_1-butyl-3-methylimidazolium_tetrafluoroborate_303.15K",Soluble,303.15,-1.13,5,86.8,3.55,5,0,91.91,231.28,0,0,6.01,4,0,3.02,0,6.7,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,1.9,31,238.239,24.56,11,6,348.65,509.89,1,4,62.74,31,6,5,0,0
"2-propenoic_acid,_3-(4-hydroxyphenyl)-,_methyl_ester_1-butyl-3-methylimidazolium_tetrafluoroborate_321.15K",Soluble,321.15,-1.13,5,86.8,3.55,5,0,91.91,231.28,0,0,6.01,4,0,3.02,0,6.7,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,2.21,23,178.187,18.63,7,6,252.81,386.67,1,2,49.81,23,6,3,0,0
"2-propenoic_acid,_3-(4-hydroxyphenyl)-,_methyl_ester_1-butyl-3-methylimidazolium_tetrafluoroborate_312.15K",Soluble,312.15,-1.13,5,86.8,3.55,5,0,91.91,231.28,0,0,6.01,4,0,3.02,0,6.7,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,2.21,23,178.187,18.63,7,6,252.81,386.67,1,2,49.81,23,6,3,0,0
"2-propenoic_acid,_3-(4-hydroxyphenyl)-,_methyl_ester_1-butyl-3-methylimidazolium_tetrafluoroborate_303.15K",Soluble,303.15,-1.13,5,86.8,3.55,5,0,91.91,231.28,0,0,6.01,4,0,3.02,0,6.7,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,2.21,23,178.187,18.63,7,6,252.81,386.67,1,2,49.81,23,6,3,0,0
"9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-butyl-3-methylimidazolium_nitrate_355.15K",Moderate Soluble,355.15,-2.57,4,62.005,3.28,4,0,75.03,211.05,0,3,8.35,3,0,2.32,0,11.53,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,-1.28,44,371.82,36.92,10,16,473.35,578.95,0,4,93.52,47,5,2,5,1
"9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-butyl-3-methylimidazolium_nitrate_351.75K",Moderate Soluble,351.75,-2.57,4,62.005,3.28,4,0,75.03,211.05,0,3,8.35,3,0,2.32,0,11.53,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,-1.28,44,371.82,36.92,10,16,473.35,578.95,0,4,93.52,47,5,2,5,1
"9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-butyl-3-methylimidazolium_nitrate_347.15K",Moderate Soluble,347.15,-2.57,4,62.005,3.28,4,0,75.03,211.05,0,3,8.35,3,0,2.32,0,11.53,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,-1.28,44,371.82,36.92,10,16,473.35,578.95,0,4,93.52,47,5,2,5,1
"9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-butyl-3-methylimidazolium_nitrate_341.95K",Moderate Soluble,341.95,-2.57,4,62.005,3.28,4,0,75.03,211.05,0,3,8.35,3,0,2.32,0,11.53,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,-1.28,44,371.82,36.92,10,16,473.35,578.95,0,4,93.52,47,5,2,5,1
"9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-butyl-3-methylimidazolium_nitrate_338.95K",Moderate Soluble,338.95,-2.57,4,62.005,3.28,4,0,75.03,211.05,0,3,8.35,3,0,2.32,0,11.53,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,-1.28,44,371.82,36.92,10,16,473.35,578.95,0,4,93.52,47,5,2,5,1
"9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-butyl-3-methylimidazolium_nitrate_334.35K",Moderate Soluble,334.35,-2.57,4,62.005,3.28,4,0,75.03,211.05,0,3,8.35,3,0,2.32,0,11.53,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,-1.28,44,371.82,36.92,10,16,473.35,578.95,0,4,93.52,47,5,2,5,1
"9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-butyl-3-methylimidazolium_nitrate_330.55K",Moderate Soluble,330.55,-2.57,4,62.005,3.28,4,0,75.03,211.05,0,3,8.35,3,0,2.32,0,11.53,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,-1.28,44,371.82,36.92,10,16,473.35,578.95,0,4,93.52,47,5,2,5,1
"9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-butyl-3-methylimidazolium_nitrate_326.25K",Moderate Soluble,326.25,-2.57,4,62.005,3.28,4,0,75.03,211.05,0,3,8.35,3,0,2.32,0,11.53,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,-1.28,44,371.82,36.92,10,16,473.35,578.95,0,4,93.52,47,5,2,5,1
"9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-butyl-3-methylimidazolium_nitrate_322.95K",Moderate Soluble,322.95,-2.57,4,62.005,3.28,4,0,75.03,211.05,0,3,8.35,3,0,2.32,0,11.53,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,-1.28,44,371.82,36.92,10,16,473.35,578.95,0,4,93.52,47,5,2,5,1
"9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-butyl-3-methylimidazolium_nitrate_317.85K",Moderate Soluble,317.85,-2.57,4,62.005,3.28,4,0,75.03,211.05,0,3,8.35,3,0,2.32,0,11.53,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,-1.28,44,371.82,36.92,10,16,473.35,578.95,0,4,93.52,47,5,2,5,1
"9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-butyl-3-methylimidazolium_nitrate_313.75K",Moderate Soluble,313.75,-2.57,4,62.005,3.28,4,0,75.03,211.05,0,3,8.35,3,0,2.32,0,11.53,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,-1.28,44,371.82,36.92,10,16,473.35,578.95,0,4,93.52,47,5,2,5,1
Diosgenin_1-butyl-3-methylimidazolium_nitrate_356.95K,Insoluble,356.95,-2.57,4,62.005,3.28,4,0,75.03,211.05,0,3,8.35,3,0,2.32,0,11.53,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,4.93,72,414.63,50.65,30,0,697.3,543.81,1,3,120.27,77,5,0,5,2
Diosgenin_1-butyl-3-methylimidazolium_nitrate_352.85K,Insoluble,352.85,-2.57,4,62.005,3.28,4,0,75.03,211.05,0,3,8.35,3,0,2.32,0,11.53,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,4.93,72,414.63,50.65,30,0,697.3,543.81,1,3,120.27,77,5,0,5,2
Diosgenin_1-butyl-3-methylimidazolium_nitrate_350.95K,Insoluble,350.95,-2.57,4,62.005,3.28,4,0,75.03,211.05,0,3,8.35,3,0,2.32,0,11.53,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,4.93,72,414.63,50.65,30,0,697.3,543.81,1,3,120.27,77,5,0,5,2
Diosgenin_1-butyl-3-methylimidazolium_nitrate_345.85K,Insoluble,345.85,-2.57,4,62.005,3.28,4,0,75.03,211.05,0,3,8.35,3,0,2.32,0,11.53,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,4.93,72,414.63,50.65,30,0,697.3,543.81,1,3,120.27,77,5,0,5,2
Diosgenin_1-butyl-3-methylimidazolium_nitrate_338.05K,Insoluble,338.05,-2.57,4,62.005,3.28,4,0,75.03,211.05,0,3,8.35,3,0,2.32,0,11.53,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,4.93,72,414.63,50.65,30,0,697.3,543.81,1,3,120.27,77,5,0,5,2
Diosgenin_1-butyl-3-methylimidazolium_nitrate_333.25K,Insoluble,333.25,-2.57,4,62.005,3.28,4,0,75.03,211.05,0,3,8.35,3,0,2.32,0,11.53,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,4.93,72,414.63,50.65,30,0,697.3,543.81,1,3,120.27,77,5,0,5,2
"1,7-heptanedioic_acid_1-butyl-3-methylimidazolium_hydrogen_sulfate_351.03K",Soluble,351.03,-0.84,6,97.06,6.16,5,0,110.65,251.96,1,4,12.65,5,0,3.02,0,-31.59,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,0.94,23,160.169,16.31,11,0,258.83,369.29,2,4,37.34,22,0,6,0,0
"1,7-heptanedioic_acid_1-butyl-3-methylimidazolium_hydrogen_sulfate_346.83K",Soluble,346.83,-0.84,6,97.06,6.16,5,0,110.65,251.96,1,4,12.65,5,0,3.02,0,-31.59,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,0.94,23,160.169,16.31,11,0,258.83,369.29,2,4,37.34,22,0,6,0,0
"1,7-heptanedioic_acid_1-butyl-3-methylimidazolium_hydrogen_sulfate_343.28K",Soluble,343.28,-0.84,6,97.06,6.16,5,0,110.65,251.96,1,4,12.65,5,0,3.02,0,-31.59,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,0.94,23,160.169,16.31,11,0,258.83,369.29,2,4,37.34,22,0,6,0,0
"1,7-heptanedioic_acid_1-butyl-3-methylimidazolium_hydrogen_sulfate_340.53K",Soluble,340.53,-0.84,6,97.06,6.16,5,0,110.65,251.96,1,4,12.65,5,0,3.02,0,-31.59,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,0.94,23,160.169,16.31,11,0,258.83,369.29,2,4,37.34,22,0,6,0,0
"1,7-heptanedioic_acid_1-butyl-3-methylimidazolium_hydrogen_sulfate_338.15K",Soluble,338.15,-0.84,6,97.06,6.16,5,0,110.65,251.96,1,4,12.65,5,0,3.02,0,-31.59,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,0.94,23,160.169,16.31,11,0,258.83,369.29,2,4,37.34,22,0,6,0,0
"1,7-heptanedioic_acid_1-butyl-3-methylimidazolium_hydrogen_sulfate_334.25K",Soluble,334.25,-0.84,6,97.06,6.16,5,0,110.65,251.96,1,4,12.65,5,0,3.02,0,-31.59,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,0.94,23,160.169,16.31,11,0,258.83,369.29,2,4,37.34,22,0,6,0,0
"1,7-heptanedioic_acid_1-butyl-3-methylimidazolium_hydrogen_sulfate_330.77K",Soluble,330.77,-0.84,6,97.06,6.16,5,0,110.65,251.96,1,4,12.65,5,0,3.02,0,-31.59,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,0.94,23,160.169,16.31,11,0,258.83,369.29,2,4,37.34,22,0,6,0,0
"1,7-heptanedioic_acid_1-butyl-3-methylimidazolium_hydrogen_sulfate_325.68K",Soluble,325.68,-0.84,6,97.06,6.16,5,0,110.65,251.96,1,4,12.65,5,0,3.02,0,-31.59,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,0.94,23,160.169,16.31,11,0,258.83,369.29,2,4,37.34,22,0,6,0,0
"1,7-heptanedioic_acid_1-butyl-3-methylimidazolium_hydrogen_sulfate_321.64K",Soluble,321.64,-0.84,6,97.06,6.16,5,0,110.65,251.96,1,4,12.65,5,0,3.02,0,-31.59,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,0.94,23,160.169,16.31,11,0,258.83,369.29,2,4,37.34,22,0,6,0,0
"1,7-heptanedioic_acid_1-butyl-3-methylimidazolium_hydrogen_sulfate_317.84K",Soluble,317.84,-0.84,6,97.06,6.16,5,0,110.65,251.96,1,4,12.65,5,0,3.02,0,-31.59,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,0.94,23,160.169,16.31,11,0,258.83,369.29,2,4,37.34,22,0,6,0,0
"1,7-heptanedioic_acid_1-butyl-3-methylimidazolium_hydrogen_sulfate_314.02K",Soluble,314.02,-0.84,6,97.06,6.16,5,0,110.65,251.96,1,4,12.65,5,0,3.02,0,-31.59,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,0.94,23,160.169,16.31,11,0,258.83,369.29,2,4,37.34,22,0,6,0,0
"1,7-heptanedioic_acid_1-butyl-3-methylimidazolium_hydrogen_sulfate_310.06K",Soluble,310.06,-0.84,6,97.06,6.16,5,0,110.65,251.96,1,4,12.65,5,0,3.02,0,-31.59,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,0.94,23,160.169,16.31,11,0,258.83,369.29,2,4,37.34,22,0,6,0,0
"5,7,3',4'-tetrahydroxyflavone_1-butyl-3-methylimidazolium_hexafluorophosphate_350.8K",Moderate Soluble,350.8,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,2.4,31,286.239,27.73,5,16,337.37,430.14,4,6,74.89,33,6,1,2,1
"5,7,3',4'-tetrahydroxyflavone_1-butyl-3-methylimidazolium_hexafluorophosphate_347.1K",Moderate Soluble,347.1,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,2.4,31,286.239,27.73,5,16,337.37,430.14,4,6,74.89,33,6,1,2,1
"5,7,3',4'-tetrahydroxyflavone_1-butyl-3-methylimidazolium_hexafluorophosphate_343.9K",Moderate Soluble,343.9,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,2.4,31,286.239,27.73,5,16,337.37,430.14,4,6,74.89,33,6,1,2,1
"5,7,3',4'-tetrahydroxyflavone_1-butyl-3-methylimidazolium_hexafluorophosphate_340.3K",Moderate Soluble,340.3,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,2.4,31,286.239,27.73,5,16,337.37,430.14,4,6,74.89,33,6,1,2,1
"5,7,3',4'-tetrahydroxyflavone_1-butyl-3-methylimidazolium_hexafluorophosphate_335.9K",Moderate Soluble,335.9,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,2.4,31,286.239,27.73,5,16,337.37,430.14,4,6,74.89,33,6,1,2,1
"5,7,3',4'-tetrahydroxyflavone_1-butyl-3-methylimidazolium_hexafluorophosphate_331.5K",Insoluble,331.5,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,2.4,31,286.239,27.73,5,16,337.37,430.14,4,6,74.89,33,6,1,2,2
"5,7,3',4'-tetrahydroxyflavone_1-butyl-3-methylimidazolium_hexafluorophosphate_321.6K",Insoluble,321.6,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,2.4,31,286.239,27.73,5,16,337.37,430.14,4,6,74.89,33,6,1,2,2
"5,7,3',4'-tetrahydroxyflavone_1-butyl-3-methylimidazolium_hexafluorophosphate_317.7K",Insoluble,317.7,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,2.4,31,286.239,27.73,5,16,337.37,430.14,4,6,74.89,33,6,1,2,2
"5,7,3',4'-tetrahydroxyflavone_1-butyl-3-methylimidazolium_hexafluorophosphate_305.5K",Insoluble,305.5,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,2.4,31,286.239,27.73,5,16,337.37,430.14,4,6,74.89,33,6,1,2,2
caffeic_acid_1-butyl-3-methylimidazolium_hexafluorophosphate_317.4K,Moderate Soluble,317.4,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,1.53,21,180.159,17.14,7,6,226.04,324.83,3,4,47.02,21,6,2,0,1
caffeic_acid_1-butyl-3-methylimidazolium_hexafluorophosphate_312.6K,Moderate Soluble,312.6,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,1.53,21,180.159,17.14,7,6,226.04,324.83,3,4,47.02,21,6,2,0,1
caffeic_acid_1-butyl-3-methylimidazolium_hexafluorophosphate_307.9K,Moderate Soluble,307.9,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,1.53,21,180.159,17.14,7,6,226.04,324.83,3,4,47.02,21,6,2,0,1
caffeic_acid_1-butyl-3-methylimidazolium_hexafluorophosphate_303.1K,Insoluble,303.1,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,1.53,21,180.159,17.14,7,6,226.04,324.83,3,4,47.02,21,6,2,0,2
"9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-butyl-3-methylimidazolium_hexafluorophosphate_331.95K",Insoluble,331.95,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,-1.28,44,371.82,36.92,10,16,473.35,578.95,0,4,93.52,47,5,2,5,2
"9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-butyl-3-methylimidazolium_hexafluorophosphate_327.65K",Insoluble,327.65,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,-1.28,44,371.82,36.92,10,16,473.35,578.95,0,4,93.52,47,5,2,5,2
"9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-butyl-3-methylimidazolium_hexafluorophosphate_320.25K",Insoluble,320.25,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,-1.28,44,371.82,36.92,10,16,473.35,578.95,0,4,93.52,47,5,2,5,2
"9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-butyl-3-methylimidazolium_hexafluorophosphate_315.85K",Insoluble,315.85,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,-1.28,44,371.82,36.92,10,16,473.35,578.95,0,4,93.52,47,5,2,5,2
"9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-butyl-3-methylimidazolium_hexafluorophosphate_306.45K",Insoluble,306.45,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,-1.28,44,371.82,36.92,10,16,473.35,578.95,0,4,93.52,47,5,2,5,2
phenol_1-butyl-3-methylimidazolium_hexafluorophosphate_295.15K,Soluble,295.15,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,1.67,13,94.113,9.81,1,6,147.21,253.25,1,1,28.04,13,6,0,0,0
hexanamide_1-butyl-3-methylimidazolium_hexafluorophosphate_295.15K,Moderate Soluble,295.15,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,1,21,115.176,13.5,8,0,228.44,325.36,1,1,32.9,20,0,4,0,1
